ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp
35,44,115,156,152,10.18367947,56.1498479,8/25/2014 11:55
38,44,111,155,147,10.18367947,56.1498479,8/25/2014 12:00
37,41,108,159,149,10.18367947,56.1498479,8/25/2014 12:05
36,44,105,155,149,10.18367947,56.1498479,8/25/2014 12:10
35,42,103,152,144,10.18367947,56.1498479,8/25/2014 12:15
36,39,104,155,148,10.18367947,56.1498479,8/25/2014 12:20
33,34,104,150,147,10.18367947,56.1498479,8/25/2014 12:25
36,32,100,154,152,10.18367947,56.1498479,8/25/2014 12:30
41,32,102,158,155,10.18367947,56.1498479,8/25/2014 12:35
37,37,103,155,157,10.18367947,56.1498479,8/25/2014 12:40
32,37,106,151,153,10.18367947,56.1498479,8/25/2014 12:45
34,35,108,152,152,10.18367947,56.1498479,8/25/2014 12:50
35,39,108,150,155,10.18367947,56.1498479,8/25/2014 12:55
39,37,107,148,151,10.18367947,56.1498479,8/25/2014 13:00
38,42,102,149,151,10.18367947,56.1498479,8/25/2014 13:05
42,37,101,153,156,10.18367947,56.1498479,8/25/2014 13:10
44,34,103,156,160,10.18367947,56.1498479,8/25/2014 13:15
48,36,108,159,159,10.18367947,56.1498479,8/25/2014 13:20
49,32,107,162,158,10.18367947,56.1498479,8/25/2014 13:25
53,27,111,163,159,10.18367947,56.1498479,8/25/2014 13:30
53,23,114,159,156,10.18367947,56.1498479,8/25/2014 13:35
58,24,111,155,153,10.18367947,56.1498479,8/25/2014 13:40
53,23,111,153,151,10.18367947,56.1498479,8/25/2014 13:45
51,27,113,153,153,10.18367947,56.1498479,8/25/2014 13:50
54,22,110,151,148,10.18367947,56.1498479,8/25/2014 13:55
50,25,110,152,148,10.18367947,56.1498479,8/25/2014 14:00
52,29,110,151,144,10.18367947,56.1498479,8/25/2014 14:05
51,34,105,149,147,10.18367947,56.1498479,8/25/2014 14:10
54,37,102,146,146,10.18367947,56.1498479,8/25/2014 14:15
57,39,107,142,145,10.18367947,56.1498479,8/25/2014 14:20
61,35,104,143,149,10.18367947,56.1498479,8/25/2014 14:25
58,39,108,143,154,10.18367947,56.1498479,8/25/2014 14:30
55,40,112,140,150,10.18367947,56.1498479,8/25/2014 14:35
50,38,117,141,149,10.18367947,56.1498479,8/25/2014 14:40
54,41,121,145,145,10.18367947,56.1498479,8/25/2014 14:45
56,38,116,140,140,10.18367947,56.1498479,8/25/2014 14:50
54,34,117,137,138,10.18367947,56.1498479,8/25/2014 14:55
54,31,121,137,141,10.18367947,56.1498479,8/25/2014 15:00
59,29,118,132,136,10.18367947,56.1498479,8/25/2014 15:05
64,33,117,136,133,10.18367947,56.1498479,8/25/2014 15:10
60,32,115,134,138,10.18367947,56.1498479,8/25/2014 15:15
58,27,114,129,143,10.18367947,56.1498479,8/25/2014 15:20
53,31,109,129,141,10.18367947,56.1498479,8/25/2014 15:25
49,36,106,125,146,10.18367947,56.1498479,8/25/2014 15:30
48,38,104,124,143,10.18367947,56.1498479,8/25/2014 15:35
52,43,106,128,147,10.18367947,56.1498479,8/25/2014 15:40
47,45,107,130,145,10.18367947,56.1498479,8/25/2014 15:45
49,44,106,128,142,10.18367947,56.1498479,8/25/2014 15:50
48,47,103,132,146,10.18367947,56.1498479,8/25/2014 15:55
45,43,102,137,146,10.18367947,56.1498479,8/25/2014 16:00
45,38,99,134,150,10.18367947,56.1498479,8/25/2014 16:05
50,37,96,136,145,10.18367947,56.1498479,8/25/2014 16:10
54,36,97,137,148,10.18367947,56.1498479,8/25/2014 16:15
56,36,94,136,143,10.18367947,56.1498479,8/25/2014 16:20
61,37,97,138,138,10.18367947,56.1498479,8/25/2014 16:25
58,37,94,139,142,10.18367947,56.1498479,8/25/2014 16:30
59,39,97,137,141,10.18367947,56.1498479,8/25/2014 16:35
62,37,92,137,139,10.18367947,56.1498479,8/25/2014 16:40
58,33,95,136,134,10.18367947,56.1498479,8/25/2014 16:45
56,37,95,137,132,10.18367947,56.1498479,8/25/2014 16:50
61,40,95,141,136,10.18367947,56.1498479,8/25/2014 16:55
62,40,93,138,135,10.18367947,56.1498479,8/25/2014 17:00
65,36,88,141,138,10.18367947,56.1498479,8/25/2014 17:05
61,40,84,137,135,10.18367947,56.1498479,8/25/2014 17:10
60,42,82,135,136,10.18367947,56.1498479,8/25/2014 17:15
55,46,83,140,137,10.18367947,56.1498479,8/25/2014 17:20
53,49,82,137,137,10.18367947,56.1498479,8/25/2014 17:25
58,45,83,141,140,10.18367947,56.1498479,8/25/2014 17:30
55,40,88,136,142,10.18367947,56.1498479,8/25/2014 17:35
58,43,86,141,144,10.18367947,56.1498479,8/25/2014 17:40
53,46,91,146,144,10.18367947,56.1498479,8/25/2014 17:45
57,51,94,149,149,10.18367947,56.1498479,8/25/2014 17:50
55,46,96,148,145,10.18367947,56.1498479,8/25/2014 17:55
54,46,91,152,150,10.18367947,56.1498479,8/25/2014 18:00
58,50,89,148,147,10.18367947,56.1498479,8/25/2014 18:05
60,46,86,147,147,10.18367947,56.1498479,8/25/2014 18:10
62,46,91,147,143,10.18367947,56.1498479,8/25/2014 18:15
59,43,93,146,148,10.18367947,56.1498479,8/25/2014 18:20
56,41,93,149,149,10.18367947,56.1498479,8/25/2014 18:25
60,42,93,150,147,10.18367947,56.1498479,8/25/2014 18:30
57,44,89,154,142,10.18367947,56.1498479,8/25/2014 18:35
55,47,85,149,143,10.18367947,56.1498479,8/25/2014 18:40
58,45,88,150,145,10.18367947,56.1498479,8/25/2014 18:45
55,48,92,149,145,10.18367947,56.1498479,8/25/2014 18:50
51,48,95,153,140,10.18367947,56.1498479,8/25/2014 18:55
48,44,99,150,138,10.18367947,56.1498479,8/25/2014 19:00
49,47,104,151,137,10.18367947,56.1498479,8/25/2014 19:05
48,51,99,151,136,10.18367947,56.1498479,8/25/2014 19:10
48,50,99,148,131,10.18367947,56.1498479,8/25/2014 19:15
51,46,103,145,128,10.18367947,56.1498479,8/25/2014 19:20
54,44,107,142,131,10.18367947,56.1498479,8/25/2014 19:25
59,42,110,146,126,10.18367947,56.1498479,8/25/2014 19:30
56,43,111,149,123,10.18367947,56.1498479,8/25/2014 19:35
59,38,113,151,128,10.18367947,56.1498479,8/25/2014 19:40
56,43,114,147,132,10.18367947,56.1498479,8/25/2014 19:45
53,44,109,147,131,10.18367947,56.1498479,8/25/2014 19:50
51,49,109,152,133,10.18367947,56.1498479,8/25/2014 19:55
48,53,108,157,135,10.18367947,56.1498479,8/25/2014 20:00
50,57,109,157,139,10.18367947,56.1498479,8/25/2014 20:05
45,58,110,158,134,10.18367947,56.1498479,8/25/2014 20:10
48,62,112,162,137,10.18367947,56.1498479,8/25/2014 20:15
48,63,110,166,138,10.18367947,56.1498479,8/25/2014 20:20
45,61,106,170,133,10.18367947,56.1498479,8/25/2014 20:25
47,57,104,168,129,10.18367947,56.1498479,8/25/2014 20:30
42,61,107,170,133,10.18367947,56.1498479,8/25/2014 20:35
37,65,111,174,130,10.18367947,56.1498479,8/25/2014 20:40
37,63,110,173,129,10.18367947,56.1498479,8/25/2014 20:45
36,61,110,173,128,10.18367947,56.1498479,8/25/2014 20:50
33,59,115,173,124,10.18367947,56.1498479,8/25/2014 20:55
29,60,110,168,125,10.18367947,56.1498479,8/25/2014 21:00
28,61,107,163,121,10.18367947,56.1498479,8/25/2014 21:05
26,56,104,162,122,10.18367947,56.1498479,8/25/2014 21:10
23,55,102,162,117,10.18367947,56.1498479,8/25/2014 21:15
18,50,102,159,116,10.18367947,56.1498479,8/25/2014 21:20
21,45,102,158,111,10.18367947,56.1498479,8/25/2014 21:25
25,40,97,153,115,10.18367947,56.1498479,8/25/2014 21:30
27,45,102,158,116,10.18367947,56.1498479,8/25/2014 21:35
27,41,103,159,121,10.18367947,56.1498479,8/25/2014 21:40
28,46,98,158,122,10.18367947,56.1498479,8/25/2014 21:45
33,49,102,156,125,10.18367947,56.1498479,8/25/2014 21:50
28,49,107,151,123,10.18367947,56.1498479,8/25/2014 21:55
30,49,107,149,118,10.18367947,56.1498479,8/25/2014 22:00
28,45,111,145,122,10.18367947,56.1498479,8/25/2014 22:05
32,48,114,146,124,10.18367947,56.1498479,8/25/2014 22:10
35,49,115,143,128,10.18367947,56.1498479,8/25/2014 22:15
36,53,118,143,124,10.18367947,56.1498479,8/25/2014 22:20
39,55,118,143,125,10.18367947,56.1498479,8/25/2014 22:25
42,54,114,139,127,10.18367947,56.1498479,8/25/2014 22:30
46,54,112,138,128,10.18367947,56.1498479,8/25/2014 22:35
51,59,113,142,127,10.18367947,56.1498479,8/25/2014 22:40
53,64,114,147,131,10.18367947,56.1498479,8/25/2014 22:45
49,67,116,143,130,10.18367947,56.1498479,8/25/2014 22:50
50,63,111,141,127,10.18367947,56.1498479,8/25/2014 22:55
48,63,106,138,130,10.18367947,56.1498479,8/25/2014 23:00
49,64,109,137,125,10.18367947,56.1498479,8/25/2014 23:05
48,59,107,139,127,10.18367947,56.1498479,8/25/2014 23:10
49,59,112,141,123,10.18367947,56.1498479,8/25/2014 23:15
49,56,117,145,125,10.18367947,56.1498479,8/25/2014 23:20
44,54,112,148,126,10.18367947,56.1498479,8/25/2014 23:25
43,54,111,143,124,10.18367947,56.1498479,8/25/2014 23:30
45,59,112,143,124,10.18367947,56.1498479,8/25/2014 23:35
48,63,112,139,122,10.18367947,56.1498479,8/25/2014 23:40
51,61,107,137,117,10.18367947,56.1498479,8/25/2014 23:45
48,58,103,136,114,10.18367947,56.1498479,8/25/2014 23:50
53,61,106,136,111,10.18367947,56.1498479,8/25/2014 23:55
49,58,106,141,113,10.18367947,56.1498479,8/26/2014 0:00
51,54,110,139,114,10.18367947,56.1498479,8/26/2014 0:05
46,52,106,143,113,10.18367947,56.1498479,8/26/2014 0:10
45,48,104,143,113,10.18367947,56.1498479,8/26/2014 0:15
43,47,107,141,112,10.18367947,56.1498479,8/26/2014 0:20
46,52,107,137,109,10.18367947,56.1498479,8/26/2014 0:25
47,57,111,133,107,10.18367947,56.1498479,8/26/2014 0:30
48,60,108,128,105,10.18367947,56.1498479,8/26/2014 0:35
52,59,111,124,104,10.18367947,56.1498479,8/26/2014 0:40
48,59,116,129,103,10.18367947,56.1498479,8/26/2014 0:45
53,59,112,130,100,10.18367947,56.1498479,8/26/2014 0:50
50,56,109,135,100,10.18367947,56.1498479,8/26/2014 0:55
52,56,104,131,97,10.18367947,56.1498479,8/26/2014 1:00
54,54,108,133,101,10.18367947,56.1498479,8/26/2014 1:05
53,55,111,133,102,10.18367947,56.1498479,8/26/2014 1:10
54,55,108,131,105,10.18367947,56.1498479,8/26/2014 1:15
56,50,112,126,103,10.18367947,56.1498479,8/26/2014 1:20
52,55,107,130,106,10.18367947,56.1498479,8/26/2014 1:25
53,60,104,126,104,10.18367947,56.1498479,8/26/2014 1:30
57,57,105,127,109,10.18367947,56.1498479,8/26/2014 1:35
57,59,105,124,109,10.18367947,56.1498479,8/26/2014 1:40
57,55,106,129,108,10.18367947,56.1498479,8/26/2014 1:45
59,60,107,134,106,10.18367947,56.1498479,8/26/2014 1:50
60,58,106,134,110,10.18367947,56.1498479,8/26/2014 1:55
57,63,105,133,105,10.18367947,56.1498479,8/26/2014 2:00
61,61,104,129,108,10.18367947,56.1498479,8/26/2014 2:05
61,65,107,134,109,10.18367947,56.1498479,8/26/2014 2:10
59,60,109,130,106,10.18367947,56.1498479,8/26/2014 2:15
54,55,112,129,108,10.18367947,56.1498479,8/26/2014 2:20
58,59,108,124,106,10.18367947,56.1498479,8/26/2014 2:25
57,64,110,127,107,10.18367947,56.1498479,8/26/2014 2:30
55,60,112,125,110,10.18367947,56.1498479,8/26/2014 2:35
57,56,113,126,105,10.18367947,56.1498479,8/26/2014 2:40
56,51,111,131,107,10.18367947,56.1498479,8/26/2014 2:45
59,51,111,133,102,10.18367947,56.1498479,8/26/2014 2:50
60,52,111,130,97,10.18367947,56.1498479,8/26/2014 2:55
57,56,114,134,94,10.18367947,56.1498479,8/26/2014 3:00
53,57,111,131,90,10.18367947,56.1498479,8/26/2014 3:05
53,52,110,134,92,10.18367947,56.1498479,8/26/2014 3:10
54,56,106,129,97,10.18367947,56.1498479,8/26/2014 3:15
57,53,108,131,93,10.18367947,56.1498479,8/26/2014 3:20
57,48,104,132,93,10.18367947,56.1498479,8/26/2014 3:25
58,53,109,135,94,10.18367947,56.1498479,8/26/2014 3:30
63,51,111,133,99,10.18367947,56.1498479,8/26/2014 3:35
65,48,106,135,98,10.18367947,56.1498479,8/26/2014 3:40
70,52,105,138,100,10.18367947,56.1498479,8/26/2014 3:45
74,47,104,135,101,10.18367947,56.1498479,8/26/2014 3:50
70,44,99,136,99,10.18367947,56.1498479,8/26/2014 3:55
72,49,104,134,96,10.18367947,56.1498479,8/26/2014 4:00
67,49,102,129,94,10.18367947,56.1498479,8/26/2014 4:05
72,54,103,132,99,10.18367947,56.1498479,8/26/2014 4:10
77,55,107,129,101,10.18367947,56.1498479,8/26/2014 4:15
76,50,112,128,100,10.18367947,56.1498479,8/26/2014 4:20
72,45,114,125,97,10.18367947,56.1498479,8/26/2014 4:25
75,42,114,128,101,10.18367947,56.1498479,8/26/2014 4:30
71,45,117,123,98,10.18367947,56.1498479,8/26/2014 4:35
75,45,114,123,97,10.18367947,56.1498479,8/26/2014 4:40
71,50,115,124,100,10.18367947,56.1498479,8/26/2014 4:45
70,51,114,126,101,10.18367947,56.1498479,8/26/2014 4:50
72,55,112,130,96,10.18367947,56.1498479,8/26/2014 4:55
74,50,111,126,93,10.18367947,56.1498479,8/26/2014 5:00
77,49,113,124,95,10.18367947,56.1498479,8/26/2014 5:05
78,49,109,120,90,10.18367947,56.1498479,8/26/2014 5:10
78,51,107,116,92,10.18367947,56.1498479,8/26/2014 5:15
80,48,106,115,92,10.18367947,56.1498479,8/26/2014 5:20
80,43,103,114,93,10.18367947,56.1498479,8/26/2014 5:25
82,47,101,109,98,10.18367947,56.1498479,8/26/2014 5:30
80,42,106,108,93,10.18367947,56.1498479,8/26/2014 5:35
75,42,106,107,90,10.18367947,56.1498479,8/26/2014 5:40
78,41,111,105,91,10.18367947,56.1498479,8/26/2014 5:45
74,37,111,100,86,10.18367947,56.1498479,8/26/2014 5:50
72,42,114,96,87,10.18367947,56.1498479,8/26/2014 5:55
74,39,116,95,82,10.18367947,56.1498479,8/26/2014 6:00
70,43,111,96,82,10.18367947,56.1498479,8/26/2014 6:05
66,43,115,98,78,10.18367947,56.1498479,8/26/2014 6:10
62,43,120,95,77,10.18367947,56.1498479,8/26/2014 6:15
60,46,123,90,77,10.18367947,56.1498479,8/26/2014 6:20
57,46,125,89,79,10.18367947,56.1498479,8/26/2014 6:25
56,43,125,85,76,10.18367947,56.1498479,8/26/2014 6:30
55,48,130,88,74,10.18367947,56.1498479,8/26/2014 6:35
58,49,132,93,69,10.18367947,56.1498479,8/26/2014 6:40
54,45,131,96,72,10.18367947,56.1498479,8/26/2014 6:45
56,46,130,92,77,10.18367947,56.1498479,8/26/2014 6:50
56,51,132,88,81,10.18367947,56.1498479,8/26/2014 6:55
57,47,130,91,82,10.18367947,56.1498479,8/26/2014 7:00
55,47,131,86,87,10.18367947,56.1498479,8/26/2014 7:05
51,46,132,82,84,10.18367947,56.1498479,8/26/2014 7:10
49,44,132,86,89,10.18367947,56.1498479,8/26/2014 7:15
46,47,128,87,90,10.18367947,56.1498479,8/26/2014 7:20
51,46,126,82,91,10.18367947,56.1498479,8/26/2014 7:25
49,46,123,78,86,10.18367947,56.1498479,8/26/2014 7:30
50,49,119,77,87,10.18367947,56.1498479,8/26/2014 7:35
51,53,119,75,92,10.18367947,56.1498479,8/26/2014 7:40
49,58,124,71,89,10.18367947,56.1498479,8/26/2014 7:45
46,62,121,74,92,10.18367947,56.1498479,8/26/2014 7:50
45,63,125,76,91,10.18367947,56.1498479,8/26/2014 7:55
42,67,121,77,86,10.18367947,56.1498479,8/26/2014 8:00
44,72,122,77,90,10.18367947,56.1498479,8/26/2014 8:05
43,73,117,74,90,10.18367947,56.1498479,8/26/2014 8:10
44,77,112,74,95,10.18367947,56.1498479,8/26/2014 8:15
49,81,107,71,95,10.18367947,56.1498479,8/26/2014 8:20
54,77,109,70,100,10.18367947,56.1498479,8/26/2014 8:25
59,75,112,67,105,10.18367947,56.1498479,8/26/2014 8:30
58,73,115,65,100,10.18367947,56.1498479,8/26/2014 8:35
53,75,112,68,102,10.18367947,56.1498479,8/26/2014 8:40
48,70,110,69,98,10.18367947,56.1498479,8/26/2014 8:45
45,67,108,71,97,10.18367947,56.1498479,8/26/2014 8:50
47,69,109,66,101,10.18367947,56.1498479,8/26/2014 8:55
50,69,109,61,102,10.18367947,56.1498479,8/26/2014 9:00
49,73,108,58,105,10.18367947,56.1498479,8/26/2014 9:05
45,75,109,54,108,10.18367947,56.1498479,8/26/2014 9:10
50,70,114,50,107,10.18367947,56.1498479,8/26/2014 9:15
48,74,114,55,110,10.18367947,56.1498479,8/26/2014 9:20
49,74,119,54,107,10.18367947,56.1498479,8/26/2014 9:25
49,75,120,49,104,10.18367947,56.1498479,8/26/2014 9:30
45,77,121,49,102,10.18367947,56.1498479,8/26/2014 9:35
49,74,120,49,102,10.18367947,56.1498479,8/26/2014 9:40
46,77,119,47,99,10.18367947,56.1498479,8/26/2014 9:45
44,81,121,49,97,10.18367947,56.1498479,8/26/2014 9:50
43,81,120,48,97,10.18367947,56.1498479,8/26/2014 9:55
41,80,121,47,100,10.18367947,56.1498479,8/26/2014 10:00
37,85,117,44,97,10.18367947,56.1498479,8/26/2014 10:05
41,84,115,47,98,10.18367947,56.1498479,8/26/2014 10:10
41,89,118,44,102,10.18367947,56.1498479,8/26/2014 10:15
44,85,115,43,97,10.18367947,56.1498479,8/26/2014 10:20
42,87,115,39,98,10.18367947,56.1498479,8/26/2014 10:25
41,84,117,36,95,10.18367947,56.1498479,8/26/2014 10:30
43,89,115,31,100,10.18367947,56.1498479,8/26/2014 10:35
44,85,112,33,96,10.18367947,56.1498479,8/26/2014 10:40
47,85,109,30,98,10.18367947,56.1498479,8/26/2014 10:45
52,80,108,28,96,10.18367947,56.1498479,8/26/2014 10:50
54,78,111,28,100,10.18367947,56.1498479,8/26/2014 10:55
52,83,112,29,98,10.18367947,56.1498479,8/26/2014 11:00
53,80,111,29,93,10.18367947,56.1498479,8/26/2014 11:05
57,82,109,25,97,10.18367947,56.1498479,8/26/2014 11:10
58,77,106,28,93,10.18367947,56.1498479,8/26/2014 11:15
56,74,109,25,92,10.18367947,56.1498479,8/26/2014 11:20
58,77,107,27,90,10.18367947,56.1498479,8/26/2014 11:25
57,82,109,26,88,10.18367947,56.1498479,8/26/2014 11:30
57,80,108,24,83,10.18367947,56.1498479,8/26/2014 11:35
58,81,110,28,80,10.18367947,56.1498479,8/26/2014 11:40
57,76,114,28,81,10.18367947,56.1498479,8/26/2014 11:45
55,81,118,27,84,10.18367947,56.1498479,8/26/2014 11:50
57,82,121,30,83,10.18367947,56.1498479,8/26/2014 11:55
57,85,125,29,87,10.18367947,56.1498479,8/26/2014 12:00
53,85,130,33,91,10.18367947,56.1498479,8/26/2014 12:05
48,83,128,31,92,10.18367947,56.1498479,8/26/2014 12:10
43,86,132,26,92,10.18367947,56.1498479,8/26/2014 12:15
42,90,128,27,91,10.18367947,56.1498479,8/26/2014 12:20
41,88,129,30,95,10.18367947,56.1498479,8/26/2014 12:25
39,86,131,33,96,10.18367947,56.1498479,8/26/2014 12:30
37,87,135,35,95,10.18367947,56.1498479,8/26/2014 12:35
37,82,140,36,96,10.18367947,56.1498479,8/26/2014 12:40
41,77,144,38,91,10.18367947,56.1498479,8/26/2014 12:45
36,72,142,40,90,10.18367947,56.1498479,8/26/2014 12:50
38,77,139,42,93,10.18367947,56.1498479,8/26/2014 12:55
38,81,134,40,97,10.18367947,56.1498479,8/26/2014 13:00
40,81,135,41,102,10.18367947,56.1498479,8/26/2014 13:05
37,81,136,44,102,10.18367947,56.1498479,8/26/2014 13:10
40,76,136,42,98,10.18367947,56.1498479,8/26/2014 13:15
45,81,133,47,103,10.18367947,56.1498479,8/26/2014 13:20
42,86,128,45,98,10.18367947,56.1498479,8/26/2014 13:25
43,87,123,48,98,10.18367947,56.1498479,8/26/2014 13:30
41,88,121,49,102,10.18367947,56.1498479,8/26/2014 13:35
36,87,125,46,101,10.18367947,56.1498479,8/26/2014 13:40
40,82,124,43,105,10.18367947,56.1498479,8/26/2014 13:45
43,81,128,41,102,10.18367947,56.1498479,8/26/2014 13:50
42,80,127,40,104,10.18367947,56.1498479,8/26/2014 13:55
40,79,124,38,100,10.18367947,56.1498479,8/26/2014 14:00
41,82,119,36,98,10.18367947,56.1498479,8/26/2014 14:05
37,84,119,36,101,10.18367947,56.1498479,8/26/2014 14:10
39,88,115,35,106,10.18367947,56.1498479,8/26/2014 14:15
42,90,118,33,104,10.18367947,56.1498479,8/26/2014 14:20
44,86,114,37,104,10.18367947,56.1498479,8/26/2014 14:25
48,91,116,39,100,10.18367947,56.1498479,8/26/2014 14:30
47,90,115,37,102,10.18367947,56.1498479,8/26/2014 14:35
45,93,117,41,102,10.18367947,56.1498479,8/26/2014 14:40
47,90,117,40,107,10.18367947,56.1498479,8/26/2014 14:45
49,91,119,39,110,10.18367947,56.1498479,8/26/2014 14:50
47,92,114,37,107,10.18367947,56.1498479,8/26/2014 14:55
50,93,111,35,105,10.18367947,56.1498479,8/26/2014 15:00
45,88,113,31,103,10.18367947,56.1498479,8/26/2014 15:05
48,92,113,27,104,10.18367947,56.1498479,8/26/2014 15:10
48,95,116,29,108,10.18367947,56.1498479,8/26/2014 15:15
51,92,112,28,106,10.18367947,56.1498479,8/26/2014 15:20
52,94,116,33,101,10.18367947,56.1498479,8/26/2014 15:25
51,99,121,37,106,10.18367947,56.1498479,8/26/2014 15:30
55,97,118,35,105,10.18367947,56.1498479,8/26/2014 15:35
59,102,113,30,108,10.18367947,56.1498479,8/26/2014 15:40
62,102,109,29,108,10.18367947,56.1498479,8/26/2014 15:45
66,101,105,25,113,10.18367947,56.1498479,8/26/2014 15:50
66,98,104,27,114,10.18367947,56.1498479,8/26/2014 15:55
65,96,101,25,111,10.18367947,56.1498479,8/26/2014 16:00
61,101,101,24,111,10.18367947,56.1498479,8/26/2014 16:05
62,100,101,28,108,10.18367947,56.1498479,8/26/2014 16:10
67,102,96,25,103,10.18367947,56.1498479,8/26/2014 16:15
67,103,95,29,108,10.18367947,56.1498479,8/26/2014 16:20
62,98,100,26,109,10.18367947,56.1498479,8/26/2014 16:25
60,100,102,30,104,10.18367947,56.1498479,8/26/2014 16:30
59,101,101,35,109,10.18367947,56.1498479,8/26/2014 16:35
55,99,102,33,112,10.18367947,56.1498479,8/26/2014 16:40
56,102,98,35,114,10.18367947,56.1498479,8/26/2014 16:45
54,101,95,32,111,10.18367947,56.1498479,8/26/2014 16:50
59,101,99,33,113,10.18367947,56.1498479,8/26/2014 16:55
56,102,99,28,109,10.18367947,56.1498479,8/26/2014 17:00
56,105,96,33,110,10.18367947,56.1498479,8/26/2014 17:05
52,101,94,34,108,10.18367947,56.1498479,8/26/2014 17:10
57,96,92,31,109,10.18367947,56.1498479,8/26/2014 17:15
62,93,93,36,105,10.18367947,56.1498479,8/26/2014 17:20
64,93,88,36,102,10.18367947,56.1498479,8/26/2014 17:25
59,95,91,37,107,10.18367947,56.1498479,8/26/2014 17:30
55,90,86,39,107,10.18367947,56.1498479,8/26/2014 17:35
58,90,90,40,112,10.18367947,56.1498479,8/26/2014 17:40
58,95,85,38,113,10.18367947,56.1498479,8/26/2014 17:45
55,92,90,39,112,10.18367947,56.1498479,8/26/2014 17:50
53,88,86,43,107,10.18367947,56.1498479,8/26/2014 17:55
52,85,82,43,110,10.18367947,56.1498479,8/26/2014 18:00
57,80,82,40,105,10.18367947,56.1498479,8/26/2014 18:05
52,81,84,43,107,10.18367947,56.1498479,8/26/2014 18:10
50,80,83,40,103,10.18367947,56.1498479,8/26/2014 18:15
52,82,78,38,99,10.18367947,56.1498479,8/26/2014 18:20
53,82,81,36,101,10.18367947,56.1498479,8/26/2014 18:25
53,87,77,32,100,10.18367947,56.1498479,8/26/2014 18:30
52,89,80,34,103,10.18367947,56.1498479,8/26/2014 18:35
48,84,84,33,100,10.18367947,56.1498479,8/26/2014 18:40
53,85,84,36,96,10.18367947,56.1498479,8/26/2014 18:45
54,90,82,39,100,10.18367947,56.1498479,8/26/2014 18:50
57,92,83,37,99,10.18367947,56.1498479,8/26/2014 18:55
59,88,79,38,101,10.18367947,56.1498479,8/26/2014 19:00
56,86,74,42,102,10.18367947,56.1498479,8/26/2014 19:05
52,91,70,46,107,10.18367947,56.1498479,8/26/2014 19:10
53,86,65,42,111,10.18367947,56.1498479,8/26/2014 19:15
52,87,65,41,115,10.18367947,56.1498479,8/26/2014 19:20
54,83,69,46,120,10.18367947,56.1498479,8/26/2014 19:25
55,83,73,43,125,10.18367947,56.1498479,8/26/2014 19:30
51,86,74,42,130,10.18367947,56.1498479,8/26/2014 19:35
47,82,74,39,126,10.18367947,56.1498479,8/26/2014 19:40
43,84,71,38,122,10.18367947,56.1498479,8/26/2014 19:45
